usuario_id,nombre_completo,email,telefono,edad,genero,pais,ciudad_envio,estado_cuenta,fecha_registro,n_pedidos,gasto_total,ticket_medio,pedidos_tarde,rating_medio,origen_dato
2735,Cynthia Díaz,nataliacastaneda@example.com,651.499.7530,,Otro,México,Ciudad de México,Suspendido,2024-03-30,4.0,10106.37,2526.5925,0.0,5.0,regex
2736,Eric Jurado,gloria50@example.org,+34 844219884,18.0,F,Chile,Valparaíso,Inactivo,2023-12-21,0.0,0.0,,0.0,,regex
2737,Balduino Zepeda,vinaesmeralda@example.net,+34 739 222 024,35.0,M,México,Puebla,Inactivo,2025-10-14,2.0,439.92,219.96,1.0,4.0,regex
2738,Lorenzo Armenta,pascualcovarrubias@example.net.,+34941 674 000,,M,Venezuela,Maturín,Inactivo,2024-10-26,0.0,0.0,,0.0,,regex
2739,Guadalupe Escalante,rosa01@example.org,+34 876 553 012,,Otro,Perú,Trujillo,Suspendido,2024-01-09,2.0,2001.3400000000001,1000.6700000000001,0.0,4.0,regex
2740,Toni Ordóñez,marthabanuelos@example.com,564-403-1482,37.0,,Colombia,Medellín,Activo,2026-03-19,1.0,959.91,959.91,1.0,3.0,regex
2741,Dolores Oliver,esperanza21@example.com,502.694.5058,25.0,,España,Bilbao,Activo,2025-07-16,0.0,0.0,,0.0,,regex
2742,Óscar Comas,ricardocornejo@example.net,898-010-6528x544,41.0,M,Venezuela,Valencia,Inactivo,2023-06-15,2.0,3519.2599999999998,1759.6299999999999,0.0,,regex
2743,Gertrudis Rodríguez,rufina16@example.org,+72(7)4200502940,25.0,M,España,Málaga,Inactivo,2025-01-24,1.0,7927.76,7927.76,0.0,,regex
2744,Eligia Rojo,jaureguiapolonia@example.com,+34 925 90 54 24,52.0,Otro,Venezuela,Valencia,Inactivo,2024-12-03,2.0,3477.4399999999996,1738.7199999999998,0.0,,regex
2745,Mario Meléndez,hurtadoabraham@example.net,951.569.9229x137,,M,Perú,Lima,Suspendido,2025-03-29,2.0,583.76,291.88,1.0,1.0,regex
2746,Perla Alcaraz,spaez@example.org,+34709 94 79 14,,M,España,Valencia,Activo,2026-01-25,2.0,912.68,456.34,0.0,,regex
2747,María Fernanda Chavarría,dsalas@example.com,+34955 37 46 67,37.0,Otro,Venezuela,Barcelona,Suspendido,2025-11-02,3.0,1298.11,432.7033333333333,1.0,2.0,regex
2748,Isaura Campos,eva61@example.net,+34 825 685 952,73.0,F,Colombia,Bogotá,Suspendido,2023-07-27,4.0,13221.09,3305.2725,1.0,3.5,regex
2749,Caridad Solorio,mitzy82@example.com,343-251-0110x28831,34.0,M,Argentina,Buenos Aires,Activo,2025-01-26,2.0,531.49,265.745,0.0,,regex
2750,Julián Baeza,castelloartemio@example.org,(748)157-9619,45.0,F,Argentina,Córdoba,Inactivo,2026-01-06,3.0,7319.03,2439.6766666666667,1.0,3.0,regex
2751,Melania Estrada,jose-angelmontserrat@example.net.,+34883708070,,M,Argentina,Rosario,Suspendido,2024-09-27,2.0,2305.23,1152.615,0.0,4.0,regex
2752,Marisol Espinoza,dalia54@example.org.,(702)691-5466x69207,69.0,Otro,Venezuela,Maturín,Activo,2025-01-26,0.0,0.0,,0.0,,regex
2753,Eleuterio Carmona,saucedalilia@example.net,+34874 445 397,69.0,F,Argentina,La Plata,Inactivo,2025-12-24,3.0,8461.38,2820.4599999999996,0.0,,regex
2754,Carmela Almagro,roque98@example.org,+34901402783,29.0,F,Venezuela,Barquisimeto,Activo,2025-06-07,3.0,8197.73,2732.5766666666664,1.0,3.0,regex
2755,Pedro Lucio,nuria79@example.org,(751)537-9260,56.0,,Perú,Lima,Activo,2023-06-03,2.0,3388.52,1694.26,0.0,3.0,regex
2756,Josep Alberdi,duenasdorotea@example.com.,+34948 78 24 65,28.0,M,Perú,Lima,Activo,2023-12-18,2.0,820.04,410.02,0.0,,regex
2757,Eustaquio Domínguez,aroacalderon@example.com,+34873 58 32 23,45.0,F,Venezuela,Barquisimeto,Inactivo,2024-11-03,2.0,2424.51,1212.255,0.0,,regex
2758,Marcos Chavarría,oroscoana-luisa@example.net,+34985 148 994,42.0,M,Chile,Concepción,Activo,2026-04-30,1.0,1039.18,1039.18,0.0,,regex
2759,Iker Castañeda,teodoro61@example.net,00818632133,72.0,Otro,España,Madrid,Activo,2026-03-02,3.0,2785.03,928.3433333333334,0.0,,regex
2760,Diego Juan,hermelinda47@example.org.,+34977 004 899,18.0,,España,Bilbao,Inactivo,2025-10-06,4.0,3761.59,940.3975,1.0,5.0,regex
2761,Daniel Novoa,alonsogamez@example.com,508-374-3200x6083,29.0,Otro,México,Guadalajara,Suspendido,2025-04-10,4.0,6646.53,1661.6325,0.0,,regex
2762,Micaela Royo,gnarvaez@example.com.,157.333.5383,68.0,M,Argentina,Rosario,Activo,2024-02-05,2.0,577.3399999999999,288.66999999999996,1.0,,regex
2763,Zeferino Morera,maria-jose61@example.net,+34 975 812 079,64.0,,España,Sevilla,Activo,2023-10-27,2.0,5397.46,2698.73,1.0,,regex
2764,Serafina Covarrubias,gala27@example.com,07372017011,,M,Venezuela,Barquisimeto,Inactivo,2024-04-27,3.0,1735.9,578.6333333333333,0.0,2.0,regex
2765,Isabela Rentería,mauro35@example.org,+34 948 74 44 99,,F,España,Madrid,Activo,2025-09-17,2.0,4055.0499999999997,2027.5249999999999,1.0,3.0,regex
2766,Carlota Saavedra,gollumaida@example.org,1-230-083-3418,26.0,M,México,Monterrey,Suspendido,2026-05-02,3.0,828.1700000000001,276.0566666666667,0.0,,regex
2767,Encarnita Ballesteros,falconmaricruz@example.com.,1-137-312-9504,,,Argentina,Tucumán,Activo,2025-09-02,5.0,7583.240000000001,1516.6480000000001,0.0,4.0,regex
2768,José Gil,felisacanas@example.com,+34 844 83 98 63,39.0,Otro,Perú,Chiclayo,Activo,2025-03-30,4.0,1640.27,410.0675,1.0,4.0,regex
2769,Diego Lloret,avalenzuela@example.org,+34876 81 69 19,25.0,M,Venezuela,Barquisimeto,Activo,2024-12-28,1.0,638.25,638.25,0.0,5.0,regex
2770,Alfredo Ojeda,georgina49@example.org.,+34925 10 15 42,57.0,Otro,Venezuela,Valencia,Inactivo,2025-09-09,4.0,2782.64,695.66,0.0,3.5,regex
2771,Mohamed Rico,calatayudanna@example.net,+34985725842,75.0,,Colombia,Bucaramanga,Activo,2023-05-29,3.0,7152.61,2384.2033333333334,0.0,,regex
2772,Felipa Dueñas,cristobal15@example.org.,231.143.4166x38267,,F,Perú,Chiclayo,Activo,2025-08-17,1.0,161.17,161.17,1.0,,regex
2773,César Quintana,vazqueznancy@example.net,(053)465-7409x683,,M,Perú,Trujillo,Inactivo,2025-06-05,1.0,414.76,414.76,0.0,,regex
2774,Socorro Cabrera,karla29@example.org,+34980 73 60 53,56.0,F,España,Bilbao,Activo,2026-02-05,3.0,1385.3,461.76666666666665,1.0,4.0,regex
2775,Che Alvarado,isotelo@example.org.,+34 984 26 37 41,63.0,Otro,Argentina,Rosario,Activo,2025-05-24,5.0,15209.88,3041.9759999999997,0.0,,regex
2776,Hipólito Estevez,serratoaugusto@example.net.,+34 878 92 27 44,52.0,Otro,Argentina,Buenos Aires,Activo,2024-02-25,2.0,2731.95,1365.975,0.0,4.0,regex
2777,Gloria Rosario,fvillena@example.net.,+34888 477 174,72.0,Otro,España,Madrid,Activo,2024-07-31,3.0,1090.69,363.56333333333333,1.0,,regex
2778,Porfirio Rascón,abigailnunez@example.org,+34976 698 237,36.0,Otro,Colombia,Cartagena,Activo,2023-08-12,0.0,0.0,,0.0,,regex
2779,Maximiliano Andreu,bvalle@example.net,+34 858121263,35.0,F,Argentina,La Plata,Activo,2025-10-01,2.0,3871.0299999999997,1935.5149999999999,0.0,,regex
2780,Pío Romo,duranvera@example.com,+34 849 519 335,34.0,F,Argentina,Buenos Aires,Activo,2023-10-01,3.0,2758.81,919.6033333333334,0.0,4.0,regex
2781,Gregorio Torrens,solvall@example.com,+34825 25 20 04,74.0,,México,Puebla,Activo,2023-12-01,3.0,3009.82,1003.2733333333334,1.0,4.5,regex
2782,Calixta Vall,lupetirado@example.net,(667)830-3172x94099,,M,Venezuela,Valencia,Activo,2025-12-25,3.0,6888.2,2296.0666666666666,0.0,5.0,regex
2783,Jerónimo Garcés,ztellez@example.com,+34901196799,50.0,Otro,Colombia,Cali,Activo,2025-01-10,6.0,4522.75,753.7916666666666,2.0,3.0,regex
2784,Ángel Acedo,pmontez@example.net.,09405684593,,Otro,Perú,Arequipa,Suspendido,2023-07-09,1.0,563.78,563.78,0.0,,regex
2785,Asdrubal Narváez,ksaez@example.org,502.259.3122x725,48.0,Otro,Argentina,Córdoba,Activo,2025-12-30,2.0,3191.6099999999997,1595.8049999999998,0.0,,regex
2786,Ignacio Huertas,imolins@example.org.,677-239-6778,71.0,F,España,Bilbao,Activo,2025-01-17,3.0,2006.45,668.8166666666667,0.0,4.0,regex
2787,Indira Ramírez,perezteodosio@example.org,940.990.7372x291,56.0,Otro,España,Valencia,Inactivo,2024-07-11,3.0,3159.96,1053.32,0.0,5.0,regex
2788,Isaac Barrientos,hernan40@example.net,+34822 956 505,,M,México,Ciudad de México,Suspendido,2025-01-14,1.0,382.88,382.88,0.0,5.0,regex
2789,Feliciana Vásquez,brigidagoicoechea@example.com.,+22(9)3511748636,27.0,M,Venezuela,Caracas,Suspendido,2026-02-18,1.0,165.39,165.39,0.0,,regex
2790,Pancho Orosco,qaguado@example.com,+34923 175 931,31.0,M,México,Puebla,Suspendido,2023-11-02,1.0,42.36,42.36,0.0,,regex
2791,Silvia Jódar,pfernandez@example.org.,1-961-265-0889x975,54.0,Otro,España,Málaga,Activo,2024-11-15,1.0,605.16,605.16,0.0,,regex
2792,Eloisa Villanueva,polancolourdes@example.net,+34 946 511 988,29.0,M,España,Sevilla,Activo,2024-03-19,1.0,134.98,134.98,0.0,,regex
2793,Martín Escrivá,gsantamaria@example.com,1-747-706-0855,62.0,Otro,España,Bilbao,Inactivo,2024-04-17,3.0,3402.3,1134.1000000000001,0.0,3.5,regex
2794,Linda Gómez,tpatino@example.org.,+34920 65 27 70,71.0,,España,Madrid,Suspendido,2026-02-23,4.0,9585.78,2396.445,1.0,3.0,regex
2795,Juan Carlos Porta,tiradoana-luisa@example.com,+34972 92 00 85,42.0,M,Colombia,Cartagena,Activo,2024-07-20,3.0,2051.92,683.9733333333334,0.0,,regex
2796,Telmo Paredes,oquerol@example.com,+34 847 37 55 83,36.0,M,Venezuela,Barquisimeto,Activo,2025-07-14,0.0,0.0,,0.0,,regex
2797,Javi Lago,pepitomachado@example.net.,1-282-066-6534,59.0,M,Argentina,Mendoza,Activo,2025-01-21,0.0,0.0,,0.0,,regex
2798,Evaristo Abad,fuertesteresita@example.org,617-808-8644,,M,Colombia,Medellín,Activo,2026-04-11,3.0,8803.81,2934.603333333333,0.0,4.0,regex
2799,Ana Belén Pedraza,corderosandra@example.com,+34 926 01 22 91,68.0,M,Venezuela,Maracaibo,Activo,2026-03-24,0.0,0.0,,0.0,,regex
2800,Eloy Menchaca,lbeltran@example.com,616.242.9338x01070,29.0,M,Venezuela,Barquisimeto,Activo,2024-09-02,1.0,9007.18,9007.18,0.0,5.0,regex
2801,Homero Almonte,celia64@example.net,+34 979507831,65.0,Otro,Argentina,Mendoza,Inactivo,2026-03-28,0.0,0.0,,0.0,,regex
2802,David Gastélum,locasio@example.org,(103)751-4164,45.0,F,Perú,Lima,Inactivo,2025-06-10,4.0,10946.08,2736.52,0.0,,regex
2803,Zaida Santiago,victorangel@example.com,+34 847849635,41.0,F,Perú,Trujillo,Activo,2026-02-13,1.0,830.78,830.78,1.0,,regex
2804,Borja Batalla,ambar99@example.com.,+34920 35 95 30,,F,España,Málaga,Activo,2025-09-05,1.0,1356.59,1356.59,0.0,,regex
2805,José Varela,miramontessofia@example.com,991.452.1020,51.0,Otro,Colombia,Cartagena,Activo,2024-11-13,1.0,113.14,113.14,0.0,,regex
2806,Abel Beltrán,salonso@example.org.,+34 844 100 468,,F,Colombia,Medellín,Suspendido,2025-03-08,0.0,0.0,,0.0,,regex
2807,Claudio Arjona,carmen65@example.com,+34 925568622,28.0,F,Chile,Santiago,Suspendido,2025-03-17,0.0,0.0,,0.0,,regex
2808,Gabriela Cabrera,almanzajavier@example.com,1-929-369-0706,53.0,Otro,Chile,Temuco,Suspendido,2025-05-24,1.0,1056.71,1056.71,1.0,,regex
2809,Claudia Múñiz,celestino75@example.net,+34 807477004,48.0,Otro,Chile,Santiago,Inactivo,2025-06-13,0.0,0.0,,0.0,,regex
2810,Julio César Sevilla,porfirionovoa@example.org.,+34974 438 326,19.0,F,España,Madrid,Suspendido,2025-12-15,5.0,13170.279999999999,2634.0559999999996,0.0,3.0,regex
2811,Ana Luisa Frías,maria-eugeniagracia@example.net,+34878 014 646,47.0,F,España,Málaga,Activo,2024-06-12,3.0,1346.8,448.93333333333334,0.0,,regex
2812,Jose Ramón Morillo,toroignacio@example.net.,+34813 971 010,,,España,Barcelona,Activo,2025-08-16,0.0,0.0,,0.0,,regex
2813,Isaías Parra,hernandezoriana@example.com,+34946008768,37.0,M,Colombia,Cali,Suspendido,2025-05-10,1.0,2266.11,2266.11,0.0,4.0,regex
2814,José Luis Soliz,daliamontoya@example.org,1-685-755-6442x927,41.0,M,Venezuela,Valencia,Activo,2024-05-19,1.0,1792.17,1792.17,0.0,,regex
2815,Elisa Coll,lorenzoquintana@example.com,221-660-9523,50.0,,Argentina,Mendoza,Activo,2026-04-14,1.0,899.05,899.05,0.0,5.0,regex
2816,Antonio Durán,gracianamonreal@example.com,1-931-240-4938x636,26.0,F,Perú,Lima,Activo,2025-08-14,3.0,9159.76,3053.2533333333336,0.0,,regex
2817,Zaira Mireles,estebanrobles@example.org,763.065.8582x765,61.0,,España,Valencia,Suspendido,2026-02-16,0.0,0.0,,0.0,,regex
2818,Silvia Ojeda,teresaanaya@example.net,+34979 85 81 44,26.0,F,Chile,Concepción,Activo,2026-03-11,0.0,0.0,,0.0,,regex
2819,Sebastian Parra,seguimatias@example.org,115-551-0749,55.0,,Argentina,La Plata,Inactivo,2025-09-28,1.0,646.36,646.36,0.0,4.0,regex
2820,Bernardo Perales,torrentscalixto@example.net,970-126-8315,35.0,M,Perú,Lima,Activo,2023-11-11,1.0,5626.43,5626.43,0.0,,regex
2821,Eduardo Portero,feliciana11@example.com,(905)435-2682x194,36.0,F,Argentina,Córdoba,Inactivo,2023-08-10,2.0,4174.41,2087.205,0.0,5.0,regex
2822,Jimena Huertas,ccalzada@example.net,257.592.1230,45.0,Otro,España,Valencia,Activo,2025-12-09,0.0,0.0,,0.0,,regex
2823,Moreno Heredia,salasemigdio@example.org,+34886631186,63.0,Otro,Colombia,Barranquilla,Activo,2025-12-21,2.0,4392.21,2196.105,0.0,5.0,regex
2824,Clarisa Téllez,alex54@example.com,318.131.2547x0997,58.0,F,España,Barcelona,Activo,2024-02-15,2.0,2970.81,1485.405,0.0,,regex
2825,Jonatan Alonso,abraham76@example.com,08629436813,35.0,M,Argentina,La Plata,Inactivo,2024-03-29,5.0,10935.94,2187.188,2.0,3.0,regex
2826,Eugenia Uribe,xcanellas@example.org,(458)458-4022x2776,53.0,Otro,Chile,Temuco,Activo,2023-09-30,2.0,2593.28,1296.64,0.0,5.0,regex
2827,Teo Rubio,galo79@example.org.,451-906-7742,,M,Venezuela,Maracaibo,Activo,2025-07-21,4.0,4350.93,1087.7325,0.0,4.5,regex
2828,Renata Alcolea,geronimolucero@example.org,00842575423,62.0,F,México,Tijuana,Inactivo,2026-04-22,1.0,2814.82,2814.82,0.0,4.0,regex
2829,Enrique Valles,hugosolorio@example.com,+34 848253502,52.0,F,España,Madrid,Activo,2024-09-12,2.0,1382.46,691.23,0.0,,regex
2830,Francisca Venegas,jeremiasvillaverde@example.com,03705877522,62.0,M,Chile,Temuco,Activo,2025-09-21,3.0,1740.52,580.1733333333333,0.0,,regex
2831,Loreto Aragonés,cornejoernesto@example.net,033-873-8453,72.0,F,Chile,Temuco,Activo,2025-11-11,1.0,2270.43,2270.43,0.0,,regex
2832,Edgardo Mir,pamelafarias@example.com,943)658-6949,38.0,,Perú,Cusco,Inactivo,2024-12-25,2.0,2631.59,1315.795,0.0,,regex
2833,Camila Menendez,ines32@example.net,737.594.2831x888,21.0,Otro,Venezuela,Barquisimeto,Activo,2023-09-07,4.0,4094.43,1023.6075,1.0,4.0,regex
2834,Leonor Hervás,nellyaragon@example.net.,+34825 541 682,55.0,,Venezuela,Maturín,Activo,2025-03-04,3.0,2313.66,771.2199999999999,0.0,4.5,regex
2835,María Eugenia Palacio,batistazeferino@example.net,+65(4)7651267490,54.0,,España,Sevilla,Suspendido,2024-06-04,0.0,0.0,,0.0,,regex
2836,Pablo Fonseca,pio62@example.net.,+34876495651,51.0,F,México,Puebla,Inactivo,2025-06-07,6.0,6131.58,1021.93,0.0,3.5,regex
2837,Fabián Badía,cpacheco@example.com,1-656-124-9833x441,56.0,F,Argentina,Córdoba,Activo,2024-07-02,1.0,1462.15,1462.15,0.0,,regex
2838,Roberto Verdú,hortensia29@example.org,937-352-9083x11686,44.0,Otro,Venezuela,Caracas,Activo,2025-06-05,1.0,1696.54,1696.54,0.0,,regex
2839,Marisol Sotelo,cesaracosta@example.com,+34986116944,,M,Venezuela,Valencia,Inactivo,2025-05-06,5.0,9724.4,1944.8799999999999,0.0,4.0,regex
2840,Rufino Borrego,carrerajacobo@example.org,054-191-9994,75.0,Otro,España,Barcelona,Activo,2025-04-29,3.0,5933.2,1977.7333333333333,1.0,4.0,regex
2841,Raquel Teruel,juliobetancourt@example.com,+34 844740451,60.0,Otro,Argentina,Rosario,Inactivo,2025-11-10,0.0,0.0,,0.0,,regex
2842,Mónica Seguí,ayalamar@example.org.,1-431-891-0049x246,74.0,Otro,Argentina,Buenos Aires,Activo,2025-11-10,1.0,228.61,228.61,0.0,,regex
2843,Tamara Palmer,zdominguez@example.org,+34 923 081 086,,Otro,Argentina,Tucumán,Activo,2024-09-06,1.0,10275.42,10275.42,0.0,3.0,regex
2844,Julio Palomar,gallardoines@example.com,+34 943 428 235,65.0,,Colombia,Bucaramanga,Inactivo,2025-10-12,1.0,1784.75,1784.75,0.0,,regex
2845,Leonel Riquelme,antonio21@example.org.,+34 887 960 593,50.0,M,Argentina,Buenos Aires,Suspendido,2023-06-26,5.0,4884.9,976.9799999999999,1.0,3.0,regex
2846,Clemente Collazo,emilio64@example.net,+34 942 113 887,69.0,Otro,México,Puebla,Activo,2025-06-24,4.0,4133.3099999999995,1033.3274999999999,2.0,3.0,regex
2847,Benjamín Cuellar,tnino@example.net,+09(6)4614699483,21.0,F,Argentina,Tucumán,Inactivo,2024-07-27,3.0,4642.11,1547.37,1.0,5.0,regex
2848,Donato Pichardo,yrenteria@example.com,249.753.9303,43.0,F,Perú,Chiclayo,Inactivo,2026-02-25,4.0,4135.27,1033.8175,0.0,2.0,regex
2849,Edgardo Alonzo,ocanton@example.com,423-683-7803x71718,31.0,Otro,Colombia,Bucaramanga,Activo,2024-04-27,1.0,7202.47,7202.47,0.0,,regex
2850,Yago Padrón,anibaliglesias@example.com,565)663-6363,75.0,,Chile,Valparaíso,Activo,2023-12-25,0.0,0.0,,0.0,,regex
2851,Natividad Echeverría,luzmarisol@example.org,+34807379982,56.0,M,España,Valencia,Activo,2024-04-06,3.0,4118.88,1372.96,0.0,4.5,regex
2852,Ramón Valentín,diazjesus@example.org,1-937-759-0129x299,42.0,M,Colombia,Bucaramanga,Suspendido,2025-03-19,0.0,0.0,,0.0,,regex
2853,Borja Gallart,liraines@example.com,1-085-074-9113x92823,39.0,,España,Valencia,Inactivo,2025-02-04,1.0,551.46,551.46,0.0,3.0,regex
2854,Sofía Coloma,asunciongriego@example.net,+34 723383367,58.0,M,México,Guadalajara,Inactivo,2026-03-10,1.0,304.58,304.58,1.0,,regex
2855,Ángela Bañuelos,epedraza@example.net,615.818.1106,62.0,M,Argentina,Mendoza,Activo,2025-05-04,2.0,3625.21,1812.605,1.0,5.0,regex
2856,Nazaret Córdoba,trujillomar@example.net,1-893-201-0898x10723,26.0,M,España,Málaga,Inactivo,2025-07-16,2.0,447.49,223.745,0.0,,regex
2857,Francisca Macías,aldobustamante@example.net.,108-834-4425,40.0,,Venezuela,Caracas,Activo,2024-10-24,2.0,20404.05,10202.025,0.0,,regex
2858,Juanito Caballero,paulina47@example.net,+23(9)2831091571,38.0,M,España,Barcelona,Activo,2023-05-22,1.0,1939.26,1939.26,0.0,,regex
2859,Mamen Vélez,martinbotella@example.org,+34 901 25 05 96,,Otro,Venezuela,Barquisimeto,Suspendido,2023-09-04,3.0,1698.47,566.1566666666666,1.0,,regex
2860,Cristina Valencia,andres87@example.com.,(896)176-8729x62042,36.0,M,España,Málaga,Inactivo,2024-06-16,3.0,809.66,269.88666666666666,0.0,4.0,regex
2861,Bautista Mendizábal,andresbelen@example.net,+34924923065,53.0,,Colombia,Bucaramanga,Activo,2023-09-14,2.0,1557.4,778.7,0.0,5.0,regex
2862,Porfirio Morcillo,susana28@example.net,+34 803496054,60.0,,España,Sevilla,Activo,2025-01-18,1.0,1860.14,1860.14,0.0,,regex
2863,Alvaro Villa,roldanadela@example.com.,+34 806 47 30 87,37.0,Otro,Chile,Santiago,Activo,2024-05-08,4.0,4569.76,1142.44,1.0,3.5,regex
2864,Rolando Cuevas,manolo13@example.org.,+34920 80 21 03,20.0,M,Argentina,Mendoza,Inactivo,2025-08-08,1.0,1367.37,1367.37,0.0,5.0,regex
2865,Amaro Gómez,candela23@example.com,+34962 741 570,52.0,F,España,Málaga,Suspendido,2023-11-10,1.0,71.1,71.1,0.0,,regex
2866,Alejandro Caldera,marreroespartaco@example.com,491.892.4557,39.0,Otro,México,Guadalajara,Suspendido,2025-04-23,1.0,411.58,411.58,1.0,4.0,regex
2867,Eugenia Gual,olga03@example.org,(181)585-3506x2925,40.0,M,Chile,Valparaíso,Activo,2025-07-23,2.0,1799.68,899.84,0.0,,regex
2868,Sara Infante,pferrandez@example.org,+34 859 386 556,,M,Argentina,Rosario,Activo,2025-12-16,0.0,0.0,,0.0,,regex
2869,Roberta Cerro,perellogoyo@example.net,927.951.3246x518,43.0,Otro,Perú,Iquitos,Inactivo,2025-05-28,3.0,4258.36,1419.4533333333331,0.0,4.0,regex
2870,José Mari Carrera,carboluna@example.com,+34 973 98 34 00,21.0,M,Venezuela,Barquisimeto,Suspendido,2025-10-27,4.0,2857.31,714.3275,1.0,3.3333333333333335,regex
2871,Nicolasa Balderas,gimenezmaura@example.org,499.632.1553,75.0,,Venezuela,Maturín,Inactivo,2025-11-27,1.0,279.14,279.14,0.0,,regex
2872,Inés Cal,cesar86@example.org,+34 847 400 025,30.0,Otro,México,Monterrey,Activo,2024-11-02,1.0,184.22,184.22,1.0,2.0,regex
2873,Paola Goñi,armentadulce-maria@example.org,408.975.7842,43.0,,España,Valencia,Inactivo,2025-10-08,0.0,0.0,,0.0,,regex
2874,Dolores Mata,camilo63@example.net,(779)279-6939,28.0,Otro,España,Valencia,Activo,2023-05-17,0.0,0.0,,0.0,,regex
2875,Ariadna Rivero,odalis53@example.net,+34704 34 94 81,31.0,F,España,Madrid,Activo,2026-01-25,2.0,4311.88,2155.94,2.0,2.0,regex
2876,Jessica Sevilla,guillermo33@example.net,1-140-290-3008,,M,Colombia,Cartagena,Suspendido,2025-09-23,1.0,1048.98,1048.98,0.0,,regex
2877,Iván Becerra,albano75@example.com,(621)634-8443x0534,32.0,M,Perú,Chiclayo,Activo,2026-02-24,1.0,311.43,311.43,0.0,,regex
2878,Iván Alonso,casandracodina@example.net,+34 944137195,54.0,M,Perú,Trujillo,Inactivo,2024-10-29,1.0,1479.46,1479.46,0.0,,regex
2879,Virginia Casas,wgarica@example.com,846-863-8720,33.0,M,España,Valencia,Suspendido,2026-03-25,2.0,2989.7,1494.85,1.0,3.0,regex
2880,Heraclio Cortina,tbarrera@example.net.,274.026.5585,74.0,M,España,Barcelona,Activo,2024-02-22,1.0,7991.78,7991.78,0.0,,regex
2881,Fito Huguet,veraconrado@example.net,480-514-3882x73749,36.0,Otro,Chile,Antofagasta,Activo,2025-02-11,2.0,3229.37,1614.685,0.0,,regex
2882,Víctor Salinas,franchpascuala@example.org,+62(1)4613354733,66.0,Otro,Colombia,Bogotá,Suspendido,2023-07-14,0.0,0.0,,0.0,,regex
2883,Inés Ornelas,eva-maria81@example.com,+34 926771807,,Otro,Chile,Valparaíso,Activo,2025-01-18,0.0,0.0,,0.0,,regex
2884,Maricruz Romeu,celia85@example.net,+34 883190827,43.0,M,Argentina,Rosario,Activo,2024-04-22,4.0,1591.87,397.9675,1.0,,regex
2885,Gerardo Patiño,jose-emilioalmanza@example.com,1-373-643-5371,60.0,M,México,Mérida,Activo,2023-08-26,3.0,9334.77,3111.59,1.0,5.0,regex
2886,Federico Valera,muletbernarda@example.org,+34882 28 63 23,41.0,F,México,Puebla,Suspendido,2023-07-04,2.0,2505.03,1252.515,0.0,2.0,regex
2887,Jorge Salinas,rjaime@example.com,+34944 673 521,56.0,M,España,Valencia,Activo,2023-05-28,0.0,0.0,,0.0,,regex
2888,Marc Diaz,abelardo93@example.net,+34 884 96 47 93,69.0,,España,Valencia,Activo,2024-01-06,3.0,10597.64,3532.5466666666666,0.0,5.0,regex
2889,Julio Calzada,conchita62@example.com,08892670136,28.0,M,Colombia,Cartagena,Suspendido,2025-02-08,0.0,0.0,,0.0,,regex
2890,Julia Gaona,dionisioseco@example.net,941.447.7204,,Otro,Chile,Concepción,Inactivo,2024-01-13,2.0,712.0699999999999,356.03499999999997,0.0,,regex
2891,Venceslás Villalobos,pugacitlali@example.com,439-606-3007,,M,Colombia,Bucaramanga,Suspendido,2023-12-24,1.0,214.81,214.81,0.0,,regex
2892,Feliciana Sáez,wendolinnava@example.com,+34861 187 816,64.0,Otro,Chile,Temuco,Activo,2024-07-03,1.0,963.23,963.23,1.0,4.0,regex
